  p_brand   |          p_type           | p_size | supplier_cnt 
 Brand#14   | ECONOMY BURNISHED BRASS   |      8 |           52
 Brand#14   | ECONOMY BURNISHED STEEL   |     45 |           52
 Brand#14   | ECONOMY BURNISHED TIN     |      8 |           52
 Brand#14   | ECONOMY BURNISHED TIN     |     41 |           52
 Brand#14   | ECONOMY PLATED BRASS      |     43 |           52
 Brand#14   | ECONOMY PLATED STEEL      |     38 |           52
 Brand#14   | ECONOMY POLISHED COPPER   |     28 |           52
 Brand#14   | LARGE ANODIZED BRASS      |     43 |           52
 Brand#14   | LARGE ANODIZED COPPER     |     43 |           52
 Brand#14   | LARGE ANODIZED TIN        |     43 |           52
 Brand#14   | LARGE BRUSHED BRASS       |      8 |           52
 Brand#14   | LARGE BRUSHED COPPER      |     38 |           52
 Brand#14   | LARGE BRUSHED NICKEL      |     28 |           52
 Brand#14   | LARGE BRUSHED STEEL       |     45 |           52
 Brand#14   | LARGE BRUSHED TIN         |     38 |           52
 Brand#14   | LARGE BURNISHED BRASS     |     43 |           52
 Brand#14   | LARGE BURNISHED COPPER    |     43 |           52
 Brand#14   | LARGE BURNISHED NICKEL    |     12 |           52
 Brand#14   | LARGE PLATED BRASS        |      8 |           52
 Brand#14   | LARGE PLATED STEEL        |     30 |           52
 Brand#14   | LARGE POLISHED COPPER     |     41 |           52
 Brand#14   | LARGE POLISHED TIN        |     38 |           52
 Brand#14   | MEDIUM ANODIZED NICKEL    |     28 |           52
 Brand#14   | MEDIUM ANODIZED TIN       |     41 |           52
 Brand#14   | MEDIUM BRUSHED BRASS      |      8 |           52
 Brand#14   | MEDIUM BRUSHED TIN        |     41 |           52
 Brand#14   | MEDIUM BRUSHED TIN        |     43 |           52
 Brand#14   | MEDIUM PLATED BRASS       |     28 |           52
 Brand#14   | MEDIUM PLATED NICKEL      |     38 |           52
 Brand#14   | MEDIUM PLATED STEEL       |     43 |           52
 Brand#14   | MEDIUM POLISHED BRASS     |     30 |           52
 Brand#14   | MEDIUM POLISHED COPPER    |     28 |           52
 Brand#14   | MEDIUM POLISHED STEEL     |     38 |           52
 Brand#14   | MEDIUM POLISHED TIN       |     12 |           52
 Brand#14   | PROMO ANODIZED BRASS      |     30 |           52
 Brand#14   | PROMO ANODIZED NICKEL     |     41 |           52
 Brand#14   | PROMO ANODIZED NICKEL     |     43 |           52
 Brand#14   | PROMO ANODIZED STEEL      |      8 |           52
 Brand#14   | PROMO BRUSHED STEEL       |     43 |           52
 Brand#14   | PROMO BURNISHED BRASS     |     28 |           52
 Brand#14   | PROMO BURNISHED BRASS     |     45 |           52
 Brand#14   | PROMO BURNISHED COPPER    |     28 |           52
 Brand#14   | PROMO PLATED COPPER       |     41 |           52
 Brand#14   | PROMO PLATED NICKEL       |     28 |           52
 Brand#14   | SMALL ANODIZED STEEL      |     28 |           52
 Brand#14   | SMALL BURNISHED TIN       |     28 |           52
 Brand#14   | SMALL PLATED COPPER       |     41 |           52
 Brand#14   | SMALL POLISHED NICKEL     |     28 |           52
 Brand#14   | SMALL POLISHED NICKEL     |     45 |           52
 Brand#14   | STANDARD ANODIZED NICKEL  |     28 |           52
 Brand#14   | STANDARD ANODIZED TIN     |     38 |           52
 Brand#14   | STANDARD BRUSHED COPPER   |     38 |           52
 Brand#14   | STANDARD BRUSHED STEEL    |     30 |           52
 Brand#14   | STANDARD BURNISHED BRASS  |     38 |           52
 Brand#14   | STANDARD BURNISHED BRASS  |     41 |           52
 Brand#14   | STANDARD BURNISHED COPPER |     38 |           52
 Brand#14   | STANDARD BURNISHED COPPER |     43 |           52
 Brand#14   | STANDARD BURNISHED NICKEL |     12 |           52
 Brand#14   | STANDARD BURNISHED NICKEL |     45 |           52
 Brand#14   | STANDARD BURNISHED TIN    |     43 |           52
 Brand#14   | STANDARD PLATED NICKEL    |      8 |           52
 Brand#14   | STANDARD PLATED NICKEL    |     43 |           52
 Brand#15   | ECONOMY ANODIZED TIN      |     38 |           52
 Brand#15   | ECONOMY BURNISHED BRASS   |     30 |           52
 Brand#15   | ECONOMY PLATED COPPER     |     43 |           52
 Brand#15   | ECONOMY PLATED NICKEL     |     28 |           52
 Brand#15   | ECONOMY POLISHED STEEL    |     38 |           52
 Brand#15   | LARGE ANODIZED NICKEL     |     45 |           52
 Brand#15   | LARGE BRUSHED BRASS       |     45 |           52
 Brand#15   | LARGE BRUSHED COPPER      |     28 |           52
 Brand#15   | LARGE BRUSHED NICKEL      |     43 |           52
 Brand#15   | LARGE BURNISHED NICKEL    |     12 |           52
 Brand#15   | LARGE BURNISHED STEEL     |     38 |           52
 Brand#15   | LARGE PLATED BRASS        |     12 |           52
 Brand#15   | LARGE POLISHED BRASS      |     43 |           52
 Brand#15   | LARGE POLISHED COPPER     |     30 |           52
 Brand#15   | LARGE POLISHED COPPER     |     45 |           52
 Brand#15   | LARGE POLISHED NICKEL     |     38 |           52
 Brand#15   | LARGE POLISHED TIN        |     45 |           52
 Brand#15   | MEDIUM ANODIZED COPPER    |     43 |           52
 Brand#15   | MEDIUM ANODIZED COPPER    |     45 |           52
 Brand#15   | MEDIUM BRUSHED BRASS      |      8 |           52
 Brand#15   | MEDIUM BRUSHED BRASS      |     45 |           52
 Brand#15   | MEDIUM BURNISHED COPPER   |      8 |           52
 Brand#15   | MEDIUM BURNISHED NICKEL   |     12 |           52
 Brand#15   | MEDIUM BURNISHED NICKEL   |     41 |           52
 Brand#15   | MEDIUM BURNISHED TIN      |     41 |           52
 Brand#15   | MEDIUM PLATED BRASS       |     41 |           52
 Brand#15   | MEDIUM PLATED NICKEL      |     45 |           52
 Brand#15   | MEDIUM PLATED TIN         |     28 |           52
 Brand#15   | MEDIUM PLATED TIN         |     43 |           52
 Brand#15   | MEDIUM POLISHED COPPER    |     12 |           52
 Brand#15   | MEDIUM POLISHED NICKEL    |     41 |           52
 Brand#15   | PROMO ANODIZED STEEL      |      8 |           52
 Brand#15   | PROMO ANODIZED TIN        |     30 |           52
 Brand#15   | PROMO BRUSHED BRASS       |     30 |           52
 Brand#15   | PROMO BRUSHED COPPER      |     12 |           52
 Brand#15   | PROMO BRUSHED COPPER      |     38 |           52
 Brand#15   | PROMO BRUSHED NICKEL      |     30 |           52
 Brand#15   | PROMO BRUSHED STEEL       |     45 |           52
 Brand#15   | PROMO BRUSHED TIN         |     12 |           52
 Brand#15   | PROMO BURNISHED BRASS     |      8 |           52
 Brand#15   | PROMO BURNISHED STEEL     |     38 |           52
 Brand#15   | PROMO PLATED STEEL        |     30 |           52
 Brand#15   | PROMO POLISHED BRASS      |     30 |           52
 Brand#15   | PROMO POLISHED COPPER     |     38 |           52
 Brand#15   | PROMO POLISHED TIN        |     38 |           52
 Brand#15   | SMALL ANODIZED BRASS      |     43 |           52
 Brand#15   | SMALL ANODIZED COPPER     |     41 |           52
 Brand#15   | SMALL ANODIZED STEEL      |     43 |           52
 Brand#15   | SMALL BRUSHED COPPER      |     38 |           52
 Brand#15   | SMALL BRUSHED COPPER      |     41 |           52
 Brand#15   | SMALL BURNISHED COPPER    |     45 |           52
 Brand#15   | SMALL BURNISHED NICKEL    |      8 |           52
 Brand#15   | SMALL BURNISHED TIN       |     38 |           52
 Brand#15   | SMALL PLATED BRASS        |     43 |           52
 Brand#15   | SMALL PLATED NICKEL       |     43 |           52
 Brand#15   | STANDARD ANODIZED COPPER  |      8 |           52
 Brand#15   | STANDARD ANODIZED TIN     |     45 |           52
 Brand#15   | STANDARD BRUSHED COPPER   |     28 |           52
 Brand#15   | STANDARD BRUSHED COPPER   |     41 |           52
 Brand#15   | STANDARD BURNISHED COPPER |     30 |           52
 Brand#15   | STANDARD BURNISHED NICKEL |     38 |           52
 Brand#15   | STANDARD BURNISHED TIN    |     12 |           52
 Brand#15   | STANDARD PLATED COPPER    |     45 |           52
 Brand#15   | STANDARD PLATED NICKEL    |     41 |           52
 Brand#15   | STANDARD PLATED TIN       |     41 |           52
 Brand#21   | ECONOMY ANODIZED COPPER   |     45 |           52
 Brand#21   | ECONOMY ANODIZED NICKEL   |     45 |           52
 Brand#21   | ECONOMY BRUSHED TIN       |     12 |           52
 Brand#21   | ECONOMY BURNISHED BRASS   |     12 |           52
 Brand#21   | ECONOMY BURNISHED COPPER  |     43 |           52
 Brand#21   | ECONOMY BURNISHED NICKEL  |     38 |           52
 Brand#21   | ECONOMY BURNISHED TIN     |     45 |           52
 Brand#21   | ECONOMY PLATED STEEL      |     28 |           52
 Brand#21   | ECONOMY PLATED STEEL      |     38 |           52
 Brand#21   | ECONOMY PLATED TIN        |      8 |           52
 Brand#21   | LARGE ANODIZED BRASS      |      8 |           52
 Brand#21   | LARGE ANODIZED COPPER     |     45 |           52
 Brand#21   | LARGE ANODIZED NICKEL     |     41 |           52
 Brand#21   | LARGE ANODIZED STEEL      |     41 |           52
 Brand#21   | LARGE BURNISHED COPPER    |      8 |           52
 Brand#21   | LARGE BURNISHED COPPER    |     28 |           52
 Brand#21   | LARGE BURNISHED NICKEL    |      8 |           52
 Brand#21   | LARGE BURNISHED NICKEL    |     28 |           52
 Brand#21   | LARGE PLATED STEEL        |     28 |           52
 Brand#21   | LARGE POLISHED STEEL      |      8 |           52
 Brand#21   | MEDIUM ANODIZED BRASS     |     38 |           52
 Brand#21   | MEDIUM ANODIZED NICKEL    |     45 |           52
 Brand#21   | MEDIUM ANODIZED TIN       |     38 |           52
 Brand#21   | MEDIUM BRUSHED BRASS      |     43 |           52
 Brand#21   | MEDIUM BRUSHED STEEL      |     41 |           52
 Brand#21   | MEDIUM BURNISHED BRASS    |     12 |           52
 Brand#21   | MEDIUM BURNISHED BRASS    |     43 |           52
 Brand#21   | MEDIUM BURNISHED COPPER   |     12 |           52
 Brand#21   | MEDIUM BURNISHED NICKEL   |     45 |           52
 Brand#21   | MEDIUM BURNISHED TIN      |     45 |           52
 Brand#21   | MEDIUM PLATED BRASS       |     30 |           52
 Brand#21   | MEDIUM PLATED BRASS       |     43 |           52
 Brand#21   | MEDIUM PLATED NICKEL      |     30 |           52
 Brand#21   | MEDIUM PLATED STEEL       |     12 |           52
 Brand#21   | MEDIUM PLATED STEEL       |     41 |           52
 Brand#21   | MEDIUM POLISHED BRASS     |     30 |           52
 Brand#21   | MEDIUM POLISHED STEEL     |     38 |           52
 Brand#21   | PROMO ANODIZED COPPER     |     45 |           52
 Brand#21   | PROMO ANODIZED NICKEL     |      8 |           52
 Brand#21   | PROMO BRUSHED COPPER      |     30 |           52
 Brand#21   | PROMO PLATED NICKEL       |     43 |           52
 Brand#21   | PROMO POLISHED COPPER     |     28 |           52
 Brand#21   | PROMO POLISHED COPPER     |     45 |           52
 Brand#21   | SMALL ANODIZED BRASS      |     30 |           52
 Brand#21   | SMALL ANODIZED NICKEL     |      8 |           52
 Brand#21   | SMALL ANODIZED STEEL      |     41 |           52
 Brand#21   | SMALL ANODIZED TIN        |     12 |           52
 Brand#21   | SMALL BRUSHED BRASS       |     28 |           52
 Brand#21   | SMALL BRUSHED COPPER      |     41 |           52
 Brand#21   | SMALL BRUSHED STEEL       |     12 |           52
 Brand#21   | SMALL PLATED BRASS        |     30 |           52
 Brand#21   | SMALL PLATED BRASS        |     43 |           52
 Brand#21   | SMALL PLATED TIN          |     12 |           52
 Brand#21   | SMALL POLISHED BRASS      |     30 |           52
 Brand#21   | SMALL POLISHED BRASS      |     41 |           52
 Brand#21   | STANDARD ANODIZED STEEL   |      8 |           52
 Brand#21   | STANDARD ANODIZED TIN     |      8 |           52
 Brand#21   | STANDARD ANODIZED TIN     |     41 |           52
 Brand#21   | STANDARD ANODIZED TIN     |     45 |           52
 Brand#21   | STANDARD BRUSHED STEEL    |     43 |           52
 Brand#21   | STANDARD BURNISHED STEEL  |     30 |           52
 Brand#21   | STANDARD BURNISHED TIN    |     28 |           52
 Brand#22   | ECONOMY ANODIZED NICKEL   |     43 |           52
 Brand#22   | ECONOMY ANODIZED STEEL    |     45 |           52
 Brand#22   | ECONOMY BRUSHED NICKEL    |     12 |           52
 Brand#22   | ECONOMY BRUSHED TIN       |     45 |           52
 Brand#22   | ECONOMY BURNISHED BRASS   |     45 |           52
 Brand#22   | ECONOMY BURNISHED NICKEL  |     12 |           52
 Brand#22   | ECONOMY BURNISHED NICKEL  |     38 |           52
 Brand#22   | ECONOMY BURNISHED NICKEL  |     41 |           52
 Brand#22   | ECONOMY PLATED BRASS      |     41 |           52
 Brand#22   | ECONOMY PLATED BRASS      |     45 |           52
 Brand#22   | ECONOMY PLATED COPPER     |     12 |           52
 Brand#22   | ECONOMY PLATED STEEL      |      8 |           52
 Brand#22   | ECONOMY POLISHED COPPER   |     38 |           52
 Brand#22   | ECONOMY POLISHED NICKEL   |     28 |           52
 Brand#22   | ECONOMY POLISHED STEEL    |     45 |           52
 Brand#22   | ECONOMY POLISHED TIN      |     30 |           52
 Brand#22   | ECONOMY POLISHED TIN      |     38 |           52
 Brand#22   | ECONOMY POLISHED TIN      |     45 |           52
 Brand#22   | LARGE ANODIZED TIN        |     38 |           52
 Brand#22   | LARGE BRUSHED BRASS       |      8 |           52
 Brand#22   | LARGE BRUSHED BRASS       |     30 |           52
 Brand#22   | LARGE BRUSHED NICKEL      |      8 |           52
 Brand#22   | LARGE BURNISHED BRASS     |     28 |           52
 Brand#22   | LARGE PLATED BRASS        |     12 |           52
 Brand#22   | LARGE PLATED COPPER       |     28 |           52
 Brand#22   | LARGE PLATED TIN          |     45 |           52
 Brand#22   | LARGE POLISHED STEEL      |     38 |           52
 Brand#22   | LARGE POLISHED TIN        |      8 |           52
 Brand#22   | MEDIUM ANODIZED NICKEL    |     43 |           52
 Brand#22   | MEDIUM ANODIZED STEEL     |     38 |           52
 Brand#22   | MEDIUM BURNISHED BRASS    |     28 |           52
 Brand#22   | MEDIUM BURNISHED BRASS    |     38 |           52
 Brand#22   | MEDIUM BURNISHED COPPER   |      8 |           52
 Brand#22   | MEDIUM BURNISHED TIN      |     43 |           52
 Brand#22   | MEDIUM PLATED BRASS       |     12 |           52
 Brand#22   | MEDIUM PLATED STEEL       |      8 |           52
 Brand#22   | MEDIUM POLISHED STEEL     |     30 |           52
 Brand#22   | PROMO ANODIZED BRASS      |     30 |           52
 Brand#22   | PROMO ANODIZED COPPER     |     28 |           52
 Brand#22   | PROMO ANODIZED COPPER     |     38 |           52
 Brand#22   | PROMO ANODIZED NICKEL     |     43 |           52
 Brand#22   | PROMO BRUSHED BRASS       |     45 |           52
 Brand#22   | PROMO BRUSHED COPPER      |      8 |           52
 Brand#22   | PROMO BRUSHED STEEL       |      8 |           52
 Brand#22   | PROMO BURNISHED BRASS     |     43 |           52
 Brand#22   | PROMO BURNISHED BRASS     |     45 |           52
 Brand#22   | PROMO PLATED NICKEL       |     30 |           52
 Brand#22   | PROMO PLATED NICKEL       |     45 |           52
 Brand#22   | PROMO POLISHED COPPER     |     28 |           52
 Brand#22   | PROMO POLISHED COPPER     |     38 |           52
 Brand#22   | PROMO POLISHED STEEL      |      8 |           52
 Brand#22   | SMALL ANODIZED STEEL      |     28 |           52
 Brand#22   | SMALL BURNISHED COPPER    |     30 |           52
 Brand#22   | SMALL PLATED BRASS        |     43 |           52
 Brand#22   | SMALL PLATED COPPER       |     43 |           52
 Brand#22   | SMALL PLATED TIN          |     41 |           52
 Brand#22   | SMALL POLISHED COPPER     |      8 |           52
 Brand#22   | SMALL POLISHED STEEL      |     45 |           52
 Brand#22   | STANDARD ANODIZED BRASS   |     12 |           52
 Brand#22   | STANDARD ANODIZED TIN     |     41 |           52
 Brand#22   | STANDARD BRUSHED COPPER   |      8 |           52
 Brand#22   | STANDARD BURNISHED BRASS  |     41 |           52
 Brand#22   | STANDARD BURNISHED TIN    |     12 |           52
 Brand#22   | STANDARD PLATED COPPER    |     41 |           52
 Brand#22   | STANDARD PLATED STEEL     |      8 |           52
 Brand#22   | STANDARD PLATED STEEL     |     45 |           52
 Brand#23   | ECONOMY ANODIZED COPPER   |      8 |           52
 Brand#23   | ECONOMY ANODIZED COPPER   |     12 |           52
 Brand#23   | ECONOMY ANODIZED TIN      |     45 |           52
 Brand#23   | ECONOMY BRUSHED TIN       |     43 |           52
 Brand#23   | ECONOMY PLATED NICKEL     |     12 |           52
 Brand#23   | ECONOMY POLISHED STEEL    |     28 |           52
 Brand#23   | ECONOMY POLISHED TIN      |     41 |           52
 Brand#23   | LARGE ANODIZED BRASS      |      8 |           52
 Brand#23   | LARGE ANODIZED BRASS      |     38 |           52
 Brand#23   | LARGE BRUSHED BRASS       |      8 |           52
 Brand#23   | LARGE BRUSHED BRASS       |     38 |           52
 Brand#23   | LARGE BRUSHED BRASS       |     41 |           52
 Brand#23   | LARGE BRUSHED COPPER      |     43 |           52
 Brand#23   | LARGE BRUSHED NICKEL      |      8 |           52
 Brand#23   | LARGE BURNISHED BRASS     |     43 |           52
 Brand#23   | LARGE PLATED BRASS        |     41 |           52
 Brand#23   | LARGE PLATED COPPER       |     43 |           52
 Brand#23   | LARGE PLATED STEEL        |     30 |           52
 Brand#23   | LARGE PLATED TIN          |      8 |           52
 Brand#23   | LARGE POLISHED NICKEL     |      8 |           52
 Brand#23   | LARGE POLISHED STEEL      |      8 |           52
 Brand#23   | LARGE POLISHED STEEL      |     38 |           52
 Brand#23   | MEDIUM ANODIZED BRASS     |     28 |           52
 Brand#23   | MEDIUM ANODIZED COPPER    |     41 |           52
 Brand#23   | MEDIUM ANODIZED NICKEL    |     28 |           52
 Brand#23   | MEDIUM ANODIZED NICKEL    |     41 |           52
 Brand#23   | MEDIUM ANODIZED STEEL     |     30 |           52
 Brand#23   | MEDIUM ANODIZED TIN       |     28 |           52
 Brand#23   | MEDIUM BRUSHED BRASS      |     41 |           52
 Brand#23   | MEDIUM BURNISHED BRASS    |     38 |           52
 Brand#23   | MEDIUM BURNISHED BRASS    |     43 |           52
 Brand#23   | MEDIUM BURNISHED COPPER   |      8 |           52
 Brand#23   | MEDIUM BURNISHED NICKEL   |     45 |           52
 Brand#23   | MEDIUM BURNISHED TIN      |     28 |           52
 Brand#23   | MEDIUM PLATED BRASS       |     30 |           52
 Brand#23   | MEDIUM PLATED COPPER      |     41 |           52
 Brand#23   | PROMO ANODIZED BRASS      |      8 |           52
 Brand#23   | PROMO ANODIZED STEEL      |     43 |           52
 Brand#23   | PROMO ANODIZED TIN        |      8 |           52
 Brand#23   | PROMO BRUSHED BRASS       |     41 |           52
 Brand#23   | PROMO BRUSHED NICKEL      |     41 |           52
 Brand#23   | PROMO BRUSHED TIN         |     30 |           52
 Brand#23   | PROMO BURNISHED STEEL     |      8 |           52
 Brand#23   | PROMO BURNISHED TIN       |     28 |           52
 Brand#23   | PROMO PLATED STEEL        |     30 |           52
 Brand#23   | PROMO POLISHED BRASS      |     28 |           52
 Brand#23   | PROMO POLISHED NICKEL     |     12 |           52
 Brand#23   | PROMO POLISHED NICKEL     |     28 |           52
 Brand#23   | PROMO POLISHED NICKEL     |     38 |           52
 Brand#23   | PROMO POLISHED STEEL      |     30 |           52
 Brand#23   | SMALL ANODIZED COPPER     |     30 |           52
 Brand#23   | SMALL ANODIZED STEEL      |     38 |           52
 Brand#23   | SMALL ANODIZED TIN        |      8 |           52
 Brand#23   | SMALL BRUSHED STEEL       |      8 |           52
 Brand#23   | SMALL BRUSHED STEEL       |     38 |           52
 Brand#23   | SMALL PLATED BRASS        |     43 |           52
 Brand#23   | SMALL PLATED COPPER       |     30 |           52
 Brand#23   | SMALL PLATED NICKEL       |      8 |           52
 Brand#23   | SMALL PLATED NICKEL       |     43 |           52
 Brand#23   | SMALL PLATED NICKEL       |     45 |           52
 Brand#23   | SMALL PLATED STEEL        |     30 |           52
 Brand#23   | SMALL PLATED TIN          |     28 |           52
 Brand#23   | SMALL PLATED TIN          |     41 |           52
 Brand#23   | SMALL POLISHED BRASS      |      8 |           52
 Brand#23   | STANDARD ANODIZED COPPER  |     30 |           52
 Brand#23   | STANDARD ANODIZED NICKEL  |     28 |           52
 Brand#23   | STANDARD BRUSHED NICKEL   |      8 |           52
 Brand#23   | STANDARD BRUSHED TIN      |     12 |           52
 Brand#23   | STANDARD BURNISHED TIN    |     43 |           52
 Brand#23   | STANDARD PLATED COPPER    |     41 |           52
 Brand#23   | STANDARD PLATED STEEL     |      8 |           52
 Brand#23   | STANDARD PLATED TIN       |     30 |           52
 Brand#23   | STANDARD PLATED TIN       |     43 |           52
 Brand#24   | ECONOMY ANODIZED NICKEL   |     43 |           52
 Brand#24   | ECONOMY BRUSHED COPPER    |     30 |           52
 Brand#24   | ECONOMY BURNISHED COPPER  |     30 |           52
 Brand#24   | ECONOMY BURNISHED COPPER  |     43 |           52
 Brand#24   | ECONOMY BURNISHED COPPER  |     45 |           52
 Brand#24   | ECONOMY BURNISHED NICKEL  |     30 |           52
 Brand#24   | ECONOMY BURNISHED NICKEL  |     41 |           52
 Brand#24   | ECONOMY PLATED NICKEL     |     43 |           52
 Brand#24   | ECONOMY POLISHED BRASS    |     28 |           52
 Brand#24   | ECONOMY POLISHED COPPER   |     28 |           52
 Brand#24   | LARGE ANODIZED COPPER     |     30 |           52
 Brand#24   | LARGE ANODIZED TIN        |     12 |           52
 Brand#24   | LARGE BRUSHED BRASS       |     43 |           52
 Brand#24   | LARGE BRUSHED COPPER      |     28 |           52
 Brand#24   | LARGE BRUSHED NICKEL      |     45 |           52
 Brand#24   | LARGE BRUSHED TIN         |     45 |           52
 Brand#24   | LARGE BURNISHED STEEL     |     43 |           52
 Brand#24   | LARGE PLATED COPPER       |      8 |           52
 Brand#24   | LARGE PLATED COPPER       |     41 |           52
 Brand#24   | LARGE PLATED TIN          |     43 |           52
 Brand#24   | LARGE POLISHED BRASS      |     12 |           52
 Brand#24   | LARGE POLISHED BRASS      |     43 |           52
 Brand#24   | LARGE POLISHED COPPER     |     43 |           52
 Brand#24   | LARGE POLISHED NICKEL     |     41 |           52
 Brand#24   | LARGE POLISHED NICKEL     |     45 |           52
 Brand#24   | LARGE POLISHED STEEL      |     28 |           52
 Brand#24   | MEDIUM ANODIZED NICKEL    |      8 |           52
 Brand#24   | MEDIUM ANODIZED NICKEL    |     28 |           52
 Brand#24   | MEDIUM ANODIZED NICKEL    |     43 |           52
 Brand#24   | MEDIUM ANODIZED TIN       |      8 |           52
 Brand#24   | MEDIUM ANODIZED TIN       |     45 |           52
 Brand#24   | MEDIUM BRUSHED COPPER     |     28 |           52
 Brand#24   | MEDIUM BRUSHED COPPER     |     45 |           52
 Brand#24   | MEDIUM BRUSHED NICKEL     |     38 |           52
 Brand#24   | MEDIUM BRUSHED STEEL      |     12 |           52
 Brand#24   | MEDIUM BURNISHED BRASS    |     38 |           52
 Brand#24   | MEDIUM BURNISHED TIN      |     41 |           52
 Brand#24   | MEDIUM PLATED NICKEL      |     45 |           52
 Brand#24   | MEDIUM PLATED STEEL       |      8 |           52
 Brand#24   | MEDIUM PLATED STEEL       |     41 |           52
 Brand#24   | MEDIUM PLATED TIN         |      8 |           52
 Brand#24   | MEDIUM POLISHED STEEL     |     30 |           52
 Brand#24   | MEDIUM POLISHED STEEL     |     38 |           52
 Brand#24   | PROMO ANODIZED NICKEL     |     28 |           52
 Brand#24   | PROMO ANODIZED STEEL      |     12 |           52
 Brand#24   | PROMO ANODIZED TIN        |     30 |           52
 Brand#24   | PROMO BRUSHED BRASS       |     43 |           52
 Brand#24   | PROMO BRUSHED COPPER      |     30 |           52
 Brand#24   | PROMO BRUSHED TIN         |     28 |           52
 Brand#24   | PROMO BURNISHED TIN       |      8 |           52
 Brand#24   | PROMO BURNISHED TIN       |     28 |           52
 Brand#24   | PROMO PLATED BRASS        |     45 |           52
 Brand#24   | PROMO PLATED COPPER       |     12 |           52
 Brand#24   | PROMO PLATED NICKEL       |     12 |           52
 Brand#24   | PROMO PLATED NICKEL       |     45 |           52
 Brand#24   | PROMO PLATED STEEL        |      8 |           52
 Brand#24   | PROMO PLATED STEEL        |     45 |           52
 Brand#24   | PROMO PLATED TIN          |     30 |           52
 Brand#24   | PROMO POLISHED COPPER     |     28 |           52
 Brand#24   | SMALL ANODIZED BRASS      |     45 |           52
 Brand#24   | SMALL ANODIZED COPPER     |     38 |           52
 Brand#24   | SMALL BRUSHED BRASS       |     12 |           52
 Brand#24   | SMALL BRUSHED COPPER      |     41 |           52
 Brand#24   | SMALL BRUSHED NICKEL      |     12 |           52
 Brand#24   | SMALL BRUSHED STEEL       |     43 |           52
 Brand#24   | SMALL BURNISHED NICKEL    |      8 |           52
 Brand#24   | SMALL BURNISHED TIN       |     38 |           52
 Brand#24   | SMALL PLATED BRASS        |     43 |           52
 Brand#24   | SMALL PLATED COPPER       |     45 |           52
 Brand#24   | SMALL PLATED NICKEL       |     28 |           52
 Brand#24   | SMALL PLATED NICKEL       |     41 |           52
 Brand#24   | SMALL POLISHED STEEL      |     43 |           52
 Brand#24   | STANDARD ANODIZED NICKEL  |     41 |           52
 Brand#24   | STANDARD ANODIZED STEEL   |     12 |           52
 Brand#24   | STANDARD BRUSHED BRASS    |     43 |           52
 Brand#24   | STANDARD BRUSHED COPPER   |     12 |           52
 Brand#24   | STANDARD BRUSHED COPPER   |     28 |           52
 Brand#24   | STANDARD BRUSHED COPPER   |     45 |           52
 Brand#24   | STANDARD BRUSHED TIN      |      8 |           52
 Brand#24   | STANDARD BRUSHED TIN      |     30 |           52
 Brand#24   | STANDARD BURNISHED COPPER |     12 |           52
 Brand#24   | STANDARD BURNISHED STEEL  |     38 |           52
 Brand#24   | STANDARD BURNISHED TIN    |     45 |           52
 Brand#25   | ECONOMY ANODIZED BRASS    |     28 |           52
 Brand#25   | ECONOMY ANODIZED STEEL    |     28 |           52
 Brand#25   | ECONOMY ANODIZED STEEL    |     45 |           52
 Brand#25   | ECONOMY BRUSHED BRASS     |     38 |           52
 Brand#25   | ECONOMY BRUSHED STEEL     |     30 |           52
 Brand#25   | ECONOMY BURNISHED BRASS   |     12 |           52
 Brand#25   | ECONOMY BURNISHED BRASS   |     30 |           52
 Brand#25   | ECONOMY BURNISHED COPPER  |     28 |           52
 Brand#25   | ECONOMY BURNISHED STEEL   |     12 |           52
 Brand#25   | ECONOMY PLATED COPPER     |     12 |           52
 Brand#25   | ECONOMY PLATED STEEL      |     30 |           52
 Brand#25   | ECONOMY PLATED STEEL      |     45 |           52
 Brand#25   | ECONOMY POLISHED COPPER   |     30 |           52
 Brand#25   | LARGE ANODIZED BRASS      |     43 |           52
 Brand#25   | LARGE ANODIZED NICKEL     |     12 |           52
 Brand#25   | LARGE ANODIZED STEEL      |     28 |           52
 Brand#25   | LARGE ANODIZED STEEL      |     41 |           52
 Brand#25   | LARGE ANODIZED TIN        |     30 |           52
 Brand#25   | LARGE BRUSHED BRASS       |      8 |           52
 Brand#25   | LARGE BRUSHED STEEL       |     12 |           52
 Brand#25   | LARGE PLATED BRASS        |     28 |           52
 Brand#25   | LARGE PLATED STEEL        |     43 |           52
 Brand#25   | LARGE POLISHED COPPER     |     30 |           52
 Brand#25   | LARGE POLISHED TIN        |      8 |           52
 Brand#25   | LARGE POLISHED TIN        |     41 |           52
 Brand#25   | MEDIUM ANODIZED NICKEL    |     38 |           52
 Brand#25   | MEDIUM ANODIZED NICKEL    |     45 |           52
 Brand#25   | MEDIUM BRUSHED BRASS      |     12 |           52
 Brand#25   | MEDIUM BRUSHED NICKEL     |     30 |           52
 Brand#25   | MEDIUM BRUSHED TIN        |     28 |           52
 Brand#25   | MEDIUM BRUSHED TIN        |     41 |           52
 Brand#25   | MEDIUM BURNISHED STEEL    |     38 |           52
 Brand#25   | MEDIUM BURNISHED STEEL    |     43 |           52
 Brand#25   | MEDIUM PLATED COPPER      |     43 |           52
 Brand#25   | MEDIUM POLISHED COPPER    |      8 |           52
 Brand#25   | MEDIUM POLISHED COPPER    |     30 |           52
