  p_brand   |          p_type           | p_size | supplier_cnt 
 Brand#52   | MEDIUM BRUSHED STEEL      |      1 |            4
 Brand#52   | MEDIUM BRUSHED STEEL      |     19 |            4
 Brand#52   | MEDIUM BRUSHED STEEL      |     28 |            4
 Brand#52   | MEDIUM BRUSHED STEEL      |     31 |            4
 Brand#52   | MEDIUM BRUSHED STEEL      |     39 |            4
 Brand#52   | MEDIUM BRUSHED TIN        |      1 |            4
 Brand#52   | MEDIUM BRUSHED TIN        |     17 |            4
 Brand#52   | MEDIUM BRUSHED TIN        |     45 |            4
 Brand#52   | MEDIUM BRUSHED TIN        |     50 |            4
 Brand#52   | MEDIUM BURNISHED BRASS    |     17 |            4
 Brand#52   | MEDIUM BURNISHED BRASS    |     19 |            4
 Brand#52   | MEDIUM BURNISHED COPPER   |     17 |            4
 Brand#52   | MEDIUM BURNISHED COPPER   |     19 |            4
 Brand#52   | MEDIUM BURNISHED COPPER   |     31 |            4
 Brand#52   | MEDIUM BURNISHED COPPER   |     39 |            4
 Brand#52   | MEDIUM BURNISHED COPPER   |     45 |            4
 Brand#52   | MEDIUM BURNISHED NICKEL   |     50 |            4
 Brand#52   | MEDIUM BURNISHED STEEL    |     45 |            4
 Brand#52   | MEDIUM BURNISHED TIN      |      1 |            4
 Brand#52   | MEDIUM BURNISHED TIN      |     31 |            4
 Brand#52   | MEDIUM BURNISHED TIN      |     50 |            4
 Brand#52   | MEDIUM PLATED BRASS       |     19 |            4
 Brand#52   | MEDIUM PLATED BRASS       |     28 |            4
 Brand#52   | MEDIUM PLATED BRASS       |     45 |            4
 Brand#52   | MEDIUM PLATED BRASS       |     50 |            4
 Brand#52   | MEDIUM PLATED COPPER      |     39 |            4
 Brand#52   | MEDIUM PLATED COPPER      |     45 |            4
 Brand#52   | MEDIUM PLATED NICKEL      |      1 |            4
 Brand#52   | MEDIUM PLATED NICKEL      |     31 |            4
 Brand#52   | MEDIUM PLATED NICKEL      |     45 |            4
 Brand#52   | MEDIUM PLATED STEEL       |      1 |            4
 Brand#52   | MEDIUM PLATED STEEL       |     19 |            4
 Brand#52   | MEDIUM PLATED STEEL       |     39 |            4
 Brand#52   | MEDIUM PLATED STEEL       |     45 |            4
 Brand#52   | MEDIUM PLATED STEEL       |     50 |            4
 Brand#52   | MEDIUM PLATED TIN         |     19 |            4
 Brand#52   | MEDIUM PLATED TIN         |     31 |            4
 Brand#52   | MEDIUM POLISHED BRASS     |     17 |            4
 Brand#52   | MEDIUM POLISHED BRASS     |     50 |            4
 Brand#52   | MEDIUM POLISHED COPPER    |      1 |            4
 Brand#52   | MEDIUM POLISHED COPPER    |     17 |            4
 Brand#52   | MEDIUM POLISHED COPPER    |     19 |            4
 Brand#52   | MEDIUM POLISHED COPPER    |     39 |            4
 Brand#52   | MEDIUM POLISHED COPPER    |     45 |            4
 Brand#52   | MEDIUM POLISHED COPPER    |     50 |            4
 Brand#52   | MEDIUM POLISHED NICKEL    |      1 |            4
 Brand#52   | MEDIUM POLISHED NICKEL    |     28 |            4
 Brand#52   | MEDIUM POLISHED NICKEL    |     50 |            4
 Brand#52   | MEDIUM POLISHED STEEL     |     28 |            4
 Brand#52   | MEDIUM POLISHED STEEL     |     31 |            4
 Brand#52   | MEDIUM POLISHED STEEL     |     39 |            4
 Brand#52   | MEDIUM POLISHED STEEL     |     50 |            4
 Brand#52   | MEDIUM POLISHED TIN       |     19 |            4
 Brand#52   | MEDIUM POLISHED TIN       |     28 |            4
 Brand#52   | MEDIUM POLISHED TIN       |     45 |            4
 Brand#52   | MEDIUM POLISHED TIN       |     50 |            4
 Brand#52   | PROMO ANODIZED BRASS      |     19 |            4
 Brand#52   | PROMO ANODIZED BRASS      |     28 |            4
 Brand#52   | PROMO ANODIZED BRASS      |     50 |            4
 Brand#52   | PROMO ANODIZED COPPER     |      1 |            4
 Brand#52   | PROMO ANODIZED COPPER     |     17 |            4
 Brand#52   | PROMO ANODIZED COPPER     |     28 |            4
 Brand#52   | PROMO ANODIZED COPPER     |     45 |            4
 Brand#52   | PROMO ANODIZED COPPER     |     50 |            4
 Brand#52   | PROMO ANODIZED NICKEL     |      1 |            4
 Brand#52   | PROMO ANODIZED NICKEL     |     17 |            4
 Brand#52   | PROMO ANODIZED NICKEL     |     19 |            4
 Brand#52   | PROMO ANODIZED NICKEL     |     31 |            4
 Brand#52   | PROMO ANODIZED NICKEL     |     45 |            4
 Brand#52   | PROMO ANODIZED NICKEL     |     50 |            4
 Brand#52   | PROMO ANODIZED STEEL      |     17 |            4
 Brand#52   | PROMO ANODIZED STEEL      |     39 |            4
 Brand#52   | PROMO ANODIZED STEEL      |     45 |            4
 Brand#52   | PROMO ANODIZED TIN        |      1 |            4
 Brand#52   | PROMO ANODIZED TIN        |     28 |            4
 Brand#52   | PROMO ANODIZED TIN        |     45 |            4
 Brand#52   | PROMO BRUSHED BRASS       |     17 |            4
 Brand#52   | PROMO BRUSHED BRASS       |     19 |            4
 Brand#52   | PROMO BRUSHED BRASS       |     31 |            4
 Brand#52   | PROMO BRUSHED COPPER      |     19 |            4
 Brand#52   | PROMO BRUSHED NICKEL      |     39 |            4
 Brand#52   | PROMO BRUSHED NICKEL      |     50 |            4
 Brand#52   | PROMO BRUSHED STEEL       |      1 |            4
 Brand#52   | PROMO BRUSHED STEEL       |     19 |            4
 Brand#52   | PROMO BRUSHED STEEL       |     31 |            4
 Brand#52   | PROMO BRUSHED STEEL       |     39 |            4
 Brand#52   | PROMO BRUSHED STEEL       |     45 |            4
 Brand#52   | PROMO BRUSHED TIN         |     19 |            4
 Brand#52   | PROMO BRUSHED TIN         |     31 |            4
 Brand#52   | PROMO BRUSHED TIN         |     45 |            4
 Brand#52   | PROMO BRUSHED TIN         |     50 |            4
 Brand#52   | PROMO BURNISHED BRASS     |      1 |            4
 Brand#52   | PROMO BURNISHED BRASS     |     45 |            4
 Brand#52   | PROMO BURNISHED BRASS     |     50 |            4
 Brand#52   | PROMO BURNISHED COPPER    |     28 |            4
 Brand#52   | PROMO BURNISHED COPPER    |     31 |            4
 Brand#52   | PROMO BURNISHED COPPER    |     39 |            4
 Brand#52   | PROMO BURNISHED COPPER    |     50 |            4
 Brand#52   | PROMO BURNISHED NICKEL    |      1 |            4
 Brand#52   | PROMO BURNISHED NICKEL    |     31 |            4
 Brand#52   | PROMO BURNISHED NICKEL    |     39 |            4
 Brand#52   | PROMO BURNISHED NICKEL    |     45 |            4
 Brand#52   | PROMO BURNISHED NICKEL    |     50 |            4
 Brand#52   | PROMO BURNISHED STEEL     |     31 |            4
 Brand#52   | PROMO BURNISHED STEEL     |     50 |            4
 Brand#52   | PROMO BURNISHED TIN       |      1 |            4
 Brand#52   | PROMO BURNISHED TIN       |     39 |            4
 Brand#52   | PROMO PLATED BRASS        |     19 |            4
 Brand#52   | PROMO PLATED BRASS        |     39 |            4
 Brand#52   | PROMO PLATED COPPER       |      1 |            4
 Brand#52   | PROMO PLATED COPPER       |     17 |            4
 Brand#52   | PROMO PLATED COPPER       |     19 |            4
 Brand#52   | PROMO PLATED COPPER       |     28 |            4
 Brand#52   | PROMO PLATED NICKEL       |      1 |            4
 Brand#52   | PROMO PLATED NICKEL       |     31 |            4
 Brand#52   | PROMO PLATED STEEL        |      1 |            4
 Brand#52   | PROMO PLATED STEEL        |     45 |            4
 Brand#52   | PROMO PLATED STEEL        |     50 |            4
 Brand#52   | PROMO PLATED TIN          |      1 |            4
 Brand#52   | PROMO PLATED TIN          |     17 |            4
 Brand#52   | PROMO PLATED TIN          |     19 |            4
 Brand#52   | PROMO PLATED TIN          |     39 |            4
 Brand#52   | PROMO PLATED TIN          |     50 |            4
 Brand#52   | PROMO POLISHED BRASS      |     17 |            4
 Brand#52   | PROMO POLISHED BRASS      |     31 |            4
 Brand#52   | PROMO POLISHED COPPER     |     17 |            4
 Brand#52   | PROMO POLISHED COPPER     |     31 |            4
 Brand#52   | PROMO POLISHED NICKEL     |      1 |            4
 Brand#52   | PROMO POLISHED NICKEL     |     17 |            4
 Brand#52   | PROMO POLISHED NICKEL     |     19 |            4
 Brand#52   | PROMO POLISHED NICKEL     |     28 |            4
 Brand#52   | PROMO POLISHED NICKEL     |     39 |            4
 Brand#52   | PROMO POLISHED NICKEL     |     45 |            4
 Brand#52   | PROMO POLISHED NICKEL     |     50 |            4
 Brand#52   | PROMO POLISHED STEEL      |      1 |            4
 Brand#52   | PROMO POLISHED STEEL      |     31 |            4
 Brand#52   | SMALL ANODIZED BRASS      |      1 |            4
 Brand#52   | SMALL ANODIZED COPPER     |     17 |            4
 Brand#52   | SMALL ANODIZED COPPER     |     31 |            4
 Brand#52   | SMALL ANODIZED COPPER     |     50 |            4
 Brand#52   | SMALL ANODIZED NICKEL     |     28 |            4
 Brand#52   | SMALL ANODIZED NICKEL     |     39 |            4
 Brand#52   | SMALL ANODIZED NICKEL     |     50 |            4
 Brand#52   | SMALL ANODIZED STEEL      |     19 |            4
 Brand#52   | SMALL ANODIZED STEEL      |     31 |            4
 Brand#52   | SMALL BRUSHED BRASS       |      1 |            4
 Brand#52   | SMALL BRUSHED BRASS       |     28 |            4
 Brand#52   | SMALL BRUSHED BRASS       |     31 |            4
 Brand#52   | SMALL BRUSHED BRASS       |     45 |            4
 Brand#52   | SMALL BRUSHED BRASS       |     50 |            4
 Brand#52   | SMALL BRUSHED COPPER      |     19 |            4
 Brand#52   | SMALL BRUSHED COPPER      |     28 |            4
 Brand#52   | SMALL BRUSHED COPPER      |     45 |            4
 Brand#52   | SMALL BRUSHED NICKEL      |      1 |            4
 Brand#52   | SMALL BRUSHED NICKEL      |     17 |            4
 Brand#52   | SMALL BRUSHED NICKEL      |     28 |            4
 Brand#52   | SMALL BRUSHED NICKEL      |     31 |            4
 Brand#52   | SMALL BRUSHED NICKEL      |     45 |            4
 Brand#52   | SMALL BRUSHED STEEL       |     31 |            4
 Brand#52   | SMALL BRUSHED STEEL       |     39 |            4
 Brand#52   | SMALL BURNISHED BRASS     |      1 |            4
 Brand#52   | SMALL BURNISHED BRASS     |     28 |            4
 Brand#52   | SMALL BURNISHED BRASS     |     50 |            4
 Brand#52   | SMALL BURNISHED COPPER    |      1 |            4
 Brand#52   | SMALL BURNISHED COPPER    |     31 |            4
 Brand#52   | SMALL BURNISHED NICKEL    |      1 |            4
 Brand#52   | SMALL BURNISHED NICKEL    |     39 |            4
 Brand#52   | SMALL BURNISHED NICKEL    |     50 |            4
 Brand#52   | SMALL BURNISHED STEEL     |      1 |            4
 Brand#52   | SMALL BURNISHED STEEL     |     31 |            4
 Brand#52   | SMALL BURNISHED STEEL     |     45 |            4
 Brand#52   | SMALL BURNISHED TIN       |      1 |            4
 Brand#52   | SMALL BURNISHED TIN       |     17 |            4
 Brand#52   | SMALL BURNISHED TIN       |     19 |            4
 Brand#52   | SMALL BURNISHED TIN       |     45 |            4
 Brand#52   | SMALL BURNISHED TIN       |     50 |            4
 Brand#52   | SMALL PLATED BRASS        |      1 |            4
 Brand#52   | SMALL PLATED BRASS        |     19 |            4
 Brand#52   | SMALL PLATED COPPER       |      1 |            4
 Brand#52   | SMALL PLATED COPPER       |     28 |            4
 Brand#52   | SMALL PLATED COPPER       |     45 |            4
 Brand#52   | SMALL PLATED STEEL        |     17 |            4
 Brand#52   | SMALL PLATED STEEL        |     39 |            4
 Brand#52   | SMALL PLATED TIN          |     28 |            4
 Brand#52   | SMALL PLATED TIN          |     45 |            4
 Brand#52   | SMALL POLISHED BRASS      |     17 |            4
 Brand#52   | SMALL POLISHED BRASS      |     28 |            4
 Brand#52   | SMALL POLISHED BRASS      |     45 |            4
 Brand#52   | SMALL POLISHED COPPER     |     31 |            4
 Brand#52   | SMALL POLISHED COPPER     |     39 |            4
 Brand#52   | SMALL POLISHED NICKEL     |     28 |            4
 Brand#52   | SMALL POLISHED NICKEL     |     31 |            4
 Brand#52   | SMALL POLISHED NICKEL     |     45 |            4
 Brand#52   | SMALL POLISHED STEEL      |      1 |            4
 Brand#52   | SMALL POLISHED STEEL      |     45 |            4
 Brand#52   | SMALL POLISHED STEEL      |     50 |            4
 Brand#52   | SMALL POLISHED TIN        |     17 |            4
 Brand#52   | SMALL POLISHED TIN        |     45 |            4
 Brand#52   | STANDARD ANODIZED BRASS   |     17 |            4
 Brand#52   | STANDARD ANODIZED BRASS   |     19 |            4
 Brand#52   | STANDARD ANODIZED BRASS   |     31 |            4
 Brand#52   | STANDARD ANODIZED BRASS   |     39 |            4
 Brand#52   | STANDARD ANODIZED BRASS   |     50 |            4
 Brand#52   | STANDARD ANODIZED COPPER  |     28 |            4
 Brand#52   | STANDARD ANODIZED COPPER  |     31 |            4
 Brand#52   | STANDARD ANODIZED COPPER  |     50 |            4
 Brand#52   | STANDARD ANODIZED NICKEL  |     19 |            4
 Brand#52   | STANDARD ANODIZED NICKEL  |     28 |            4
 Brand#52   | STANDARD ANODIZED NICKEL  |     31 |            4
 Brand#52   | STANDARD ANODIZED NICKEL  |     39 |            4
 Brand#52   | STANDARD ANODIZED NICKEL  |     45 |            4
 Brand#52   | STANDARD ANODIZED NICKEL  |     50 |            4
 Brand#52   | STANDARD ANODIZED STEEL   |     45 |            4
 Brand#52   | STANDARD ANODIZED STEEL   |     50 |            4
 Brand#52   | STANDARD ANODIZED TIN     |     17 |            4
 Brand#52   | STANDARD ANODIZED TIN     |     28 |            4
 Brand#52   | STANDARD ANODIZED TIN     |     31 |            4
 Brand#52   | STANDARD ANODIZED TIN     |     39 |            4
 Brand#52   | STANDARD BRUSHED BRASS    |      1 |            4
 Brand#52   | STANDARD BRUSHED BRASS    |     17 |            4
 Brand#52   | STANDARD BRUSHED BRASS    |     45 |            4
 Brand#52   | STANDARD BRUSHED COPPER   |      1 |            4
 Brand#52   | STANDARD BRUSHED COPPER   |     17 |            4
 Brand#52   | STANDARD BRUSHED NICKEL   |      1 |            4
 Brand#52   | STANDARD BRUSHED NICKEL   |     28 |            4
 Brand#52   | STANDARD BRUSHED NICKEL   |     45 |            4
 Brand#52   | STANDARD BRUSHED NICKEL   |     50 |            4
 Brand#52   | STANDARD BRUSHED STEEL    |      1 |            4
 Brand#52   | STANDARD BRUSHED STEEL    |     17 |            4
 Brand#52   | STANDARD BRUSHED STEEL    |     19 |            4
 Brand#52   | STANDARD BRUSHED STEEL    |     31 |            4
 Brand#52   | STANDARD BRUSHED STEEL    |     39 |            4
 Brand#52   | STANDARD BRUSHED STEEL    |     45 |            4
 Brand#52   | STANDARD BRUSHED STEEL    |     50 |            4
 Brand#52   | STANDARD BRUSHED TIN      |      1 |            4
 Brand#52   | STANDARD BRUSHED TIN      |     17 |            4
 Brand#52   | STANDARD BRUSHED TIN      |     19 |            4
 Brand#52   | STANDARD BRUSHED TIN      |     45 |            4
 Brand#52   | STANDARD BRUSHED TIN      |     50 |            4
 Brand#52   | STANDARD BURNISHED BRASS  |     31 |            4
 Brand#52   | STANDARD BURNISHED BRASS  |     45 |            4
 Brand#52   | STANDARD BURNISHED BRASS  |     50 |            4
 Brand#52   | STANDARD BURNISHED COPPER |     17 |            4
 Brand#52   | STANDARD BURNISHED COPPER |     39 |            4
 Brand#52   | STANDARD BURNISHED COPPER |     45 |            4
 Brand#52   | STANDARD BURNISHED NICKEL |     17 |            4
 Brand#52   | STANDARD BURNISHED NICKEL |     19 |            4
 Brand#52   | STANDARD BURNISHED NICKEL |     39 |            4
 Brand#52   | STANDARD BURNISHED NICKEL |     45 |            4
 Brand#52   | STANDARD BURNISHED NICKEL |     50 |            4
 Brand#52   | STANDARD BURNISHED STEEL  |      1 |            4
 Brand#52   | STANDARD BURNISHED STEEL  |     19 |            4
 Brand#52   | STANDARD BURNISHED STEEL  |     28 |            4
 Brand#52   | STANDARD BURNISHED STEEL  |     31 |            4
 Brand#52   | STANDARD BURNISHED STEEL  |     39 |            4
 Brand#52   | STANDARD BURNISHED STEEL  |     45 |            4
 Brand#52   | STANDARD PLATED BRASS     |     28 |            4
 Brand#52   | STANDARD PLATED COPPER    |     19 |            4
 Brand#52   | STANDARD PLATED COPPER    |     28 |            4
 Brand#52   | STANDARD PLATED COPPER    |     39 |            4
 Brand#52   | STANDARD PLATED NICKEL    |     19 |            4
 Brand#52   | STANDARD PLATED NICKEL    |     28 |            4
 Brand#52   | STANDARD PLATED NICKEL    |     31 |            4
 Brand#52   | STANDARD PLATED NICKEL    |     39 |            4
 Brand#52   | STANDARD PLATED STEEL     |     31 |            4
 Brand#52   | STANDARD PLATED TIN       |      1 |            4
 Brand#52   | STANDARD PLATED TIN       |     19 |            4
 Brand#52   | STANDARD PLATED TIN       |     39 |            4
 Brand#52   | STANDARD PLATED TIN       |     50 |            4
 Brand#52   | STANDARD POLISHED BRASS   |     17 |            4
 Brand#52   | STANDARD POLISHED BRASS   |     19 |            4
 Brand#52   | STANDARD POLISHED BRASS   |     28 |            4
 Brand#52   | STANDARD POLISHED COPPER  |      1 |            4
 Brand#52   | STANDARD POLISHED COPPER  |     17 |            4
 Brand#52   | STANDARD POLISHED COPPER  |     19 |            4
 Brand#52   | STANDARD POLISHED COPPER  |     28 |            4
 Brand#52   | STANDARD POLISHED COPPER  |     45 |            4
 Brand#52   | STANDARD POLISHED NICKEL  |      1 |            4
 Brand#52   | STANDARD POLISHED STEEL   |     19 |            4
 Brand#52   | STANDARD POLISHED STEEL   |     31 |            4
 Brand#52   | STANDARD POLISHED TIN     |     17 |            4
 Brand#52   | STANDARD POLISHED TIN     |     28 |            4
 Brand#52   | STANDARD POLISHED TIN     |     45 |            4
 Brand#52   | STANDARD POLISHED TIN     |     50 |            4
 Brand#53   | ECONOMY ANODIZED BRASS    |     17 |            4
 Brand#53   | ECONOMY ANODIZED BRASS    |     31 |            4
 Brand#53   | ECONOMY ANODIZED COPPER   |      1 |            4
 Brand#53   | ECONOMY ANODIZED COPPER   |     39 |            4
 Brand#53   | ECONOMY ANODIZED NICKEL   |     45 |            4
 Brand#53   | ECONOMY ANODIZED STEEL    |     17 |            4
 Brand#53   | ECONOMY ANODIZED STEEL    |     19 |            4
 Brand#53   | ECONOMY ANODIZED STEEL    |     31 |            4
 Brand#53   | ECONOMY ANODIZED STEEL    |     50 |            4
 Brand#53   | ECONOMY ANODIZED TIN      |     17 |            4
 Brand#53   | ECONOMY ANODIZED TIN      |     19 |            4
 Brand#53   | ECONOMY ANODIZED TIN      |     31 |            4
 Brand#53   | ECONOMY ANODIZED TIN      |     39 |            4
 Brand#53   | ECONOMY ANODIZED TIN      |     50 |            4
 Brand#53   | ECONOMY BRUSHED BRASS     |      1 |            4
 Brand#53   | ECONOMY BRUSHED BRASS     |     50 |            4
 Brand#53   | ECONOMY BRUSHED COPPER    |     17 |            4
 Brand#53   | ECONOMY BRUSHED COPPER    |     19 |            4
 Brand#53   | ECONOMY BRUSHED COPPER    |     31 |            4
 Brand#53   | ECONOMY BRUSHED NICKEL    |     17 |            4
 Brand#53   | ECONOMY BRUSHED NICKEL    |     28 |            4
 Brand#53   | ECONOMY BRUSHED NICKEL    |     45 |            4
 Brand#53   | ECONOMY BRUSHED STEEL     |      1 |            4
 Brand#53   | ECONOMY BRUSHED STEEL     |     17 |            4
 Brand#53   | ECONOMY BRUSHED STEEL     |     28 |            4
 Brand#53   | ECONOMY BRUSHED STEEL     |     50 |            4
 Brand#53   | ECONOMY BRUSHED TIN       |     17 |            4
 Brand#53   | ECONOMY BRUSHED TIN       |     28 |            4
 Brand#53   | ECONOMY BRUSHED TIN       |     31 |            4
 Brand#53   | ECONOMY BRUSHED TIN       |     45 |            4
 Brand#53   | ECONOMY BRUSHED TIN       |     50 |            4
 Brand#53   | ECONOMY BURNISHED BRASS   |     17 |            4
 Brand#53   | ECONOMY BURNISHED BRASS   |     19 |            4
 Brand#53   | ECONOMY BURNISHED BRASS   |     39 |            4
 Brand#53   | ECONOMY BURNISHED COPPER  |     28 |            4
 Brand#53   | ECONOMY BURNISHED NICKEL  |     39 |            4
 Brand#53   | ECONOMY BURNISHED STEEL   |     39 |            4
 Brand#53   | ECONOMY BURNISHED TIN     |     17 |            4
 Brand#53   | ECONOMY BURNISHED TIN     |     19 |            4
 Brand#53   | ECONOMY BURNISHED TIN     |     31 |            4
 Brand#53   | ECONOMY BURNISHED TIN     |     39 |            4
 Brand#53   | ECONOMY BURNISHED TIN     |     45 |            4
 Brand#53   | ECONOMY POLISHED BRASS    |      1 |            4
 Brand#53   | ECONOMY POLISHED BRASS    |     28 |            4
 Brand#53   | ECONOMY POLISHED BRASS    |     31 |            4
 Brand#53   | ECONOMY POLISHED BRASS    |     39 |            4
 Brand#53   | ECONOMY POLISHED BRASS    |     45 |            4
 Brand#53   | ECONOMY POLISHED BRASS    |     50 |            4
 Brand#53   | ECONOMY POLISHED COPPER   |      1 |            4
 Brand#53   | ECONOMY POLISHED COPPER   |     31 |            4
 Brand#53   | ECONOMY POLISHED COPPER   |     45 |            4
 Brand#53   | ECONOMY POLISHED NICKEL   |      1 |            4
 Brand#53   | ECONOMY POLISHED NICKEL   |     19 |            4
 Brand#53   | ECONOMY POLISHED NICKEL   |     28 |            4
 Brand#53   | ECONOMY POLISHED NICKEL   |     39 |            4
 Brand#53   | ECONOMY POLISHED NICKEL   |     45 |            4
 Brand#53   | ECONOMY POLISHED STEEL    |     19 |            4
 Brand#53   | ECONOMY POLISHED STEEL    |     50 |            4
 Brand#53   | ECONOMY POLISHED TIN      |     17 |            4
 Brand#53   | ECONOMY POLISHED TIN      |     50 |            4
 Brand#53   | LARGE ANODIZED BRASS      |     31 |            4
 Brand#53   | LARGE ANODIZED BRASS      |     39 |            4
 Brand#53   | LARGE ANODIZED COPPER     |     17 |            4
 Brand#53   | LARGE ANODIZED COPPER     |     31 |            4
 Brand#53   | LARGE ANODIZED NICKEL     |     19 |            4
 Brand#53   | LARGE ANODIZED NICKEL     |     39 |            4
 Brand#53   | LARGE ANODIZED NICKEL     |     45 |            4
 Brand#53   | LARGE ANODIZED NICKEL     |     50 |            4
 Brand#53   | LARGE ANODIZED STEEL      |      1 |            4
 Brand#53   | LARGE ANODIZED STEEL      |     17 |            4
 Brand#53   | LARGE ANODIZED STEEL      |     31 |            4
 Brand#53   | LARGE ANODIZED STEEL      |     50 |            4
 Brand#53   | LARGE ANODIZED TIN        |      1 |            4
 Brand#53   | LARGE ANODIZED TIN        |     17 |            4
 Brand#53   | LARGE ANODIZED TIN        |     19 |            4
 Brand#53   | LARGE ANODIZED TIN        |     50 |            4
 Brand#53   | LARGE BRUSHED BRASS       |     28 |            4
 Brand#53   | LARGE BRUSHED BRASS       |     31 |            4
 Brand#53   | LARGE BRUSHED BRASS       |     45 |            4
 Brand#53   | LARGE BRUSHED COPPER      |     17 |            4
 Brand#53   | LARGE BRUSHED COPPER      |     39 |            4
 Brand#53   | LARGE BRUSHED COPPER      |     50 |            4
 Brand#53   | LARGE BRUSHED NICKEL      |      1 |            4
 Brand#53   | LARGE BRUSHED NICKEL      |     17 |            4
 Brand#53   | LARGE BRUSHED NICKEL      |     19 |            4
 Brand#53   | LARGE BRUSHED STEEL       |      1 |            4
 Brand#53   | LARGE BRUSHED TIN         |     45 |            4
 Brand#53   | LARGE BURNISHED BRASS     |     19 |            4
 Brand#53   | LARGE BURNISHED BRASS     |     28 |            4
 Brand#53   | LARGE BURNISHED BRASS     |     31 |            4
 Brand#53   | LARGE BURNISHED BRASS     |     39 |            4
 Brand#53   | LARGE BURNISHED BRASS     |     45 |            4
 Brand#53   | LARGE BURNISHED BRASS     |     50 |            4
 Brand#53   | LARGE BURNISHED COPPER    |      1 |            4
 Brand#53   | LARGE BURNISHED COPPER    |     19 |            4
 Brand#53   | LARGE BURNISHED COPPER    |     45 |            4
 Brand#53   | LARGE BURNISHED COPPER    |     50 |            4
 Brand#53   | LARGE BURNISHED NICKEL    |      1 |            4
 Brand#53   | LARGE BURNISHED NICKEL    |     17 |            4
 Brand#53   | LARGE BURNISHED NICKEL    |     50 |            4
 Brand#53   | LARGE BURNISHED STEEL     |     17 |            4
 Brand#53   | LARGE BURNISHED STEEL     |     31 |            4
 Brand#53   | LARGE BURNISHED TIN       |     28 |            4
 Brand#53   | LARGE BURNISHED TIN       |     50 |            4
 Brand#53   | LARGE PLATED BRASS        |     19 |            4
 Brand#53   | LARGE PLATED BRASS        |     45 |            4
 Brand#53   | LARGE PLATED BRASS        |     50 |            4
 Brand#53   | LARGE PLATED COPPER       |     17 |            4
 Brand#53   | LARGE PLATED COPPER       |     45 |            4
 Brand#53   | LARGE PLATED NICKEL       |     17 |            4
 Brand#53   | LARGE PLATED NICKEL       |     19 |            4
 Brand#53   | LARGE PLATED NICKEL       |     28 |            4
 Brand#53   | LARGE PLATED NICKEL       |     50 |            4
 Brand#53   | LARGE PLATED STEEL        |     17 |            4
 Brand#53   | LARGE PLATED STEEL        |     19 |            4
 Brand#53   | LARGE PLATED STEEL        |     28 |            4
 Brand#53   | LARGE PLATED STEEL        |     50 |            4
 Brand#53   | LARGE PLATED TIN          |      1 |            4
 Brand#53   | LARGE PLATED TIN          |     19 |            4
 Brand#53   | LARGE PLATED TIN          |     31 |            4
 Brand#53   | LARGE PLATED TIN          |     39 |            4
 Brand#53   | LARGE POLISHED BRASS      |     19 |            4
 Brand#53   | LARGE POLISHED BRASS      |     28 |            4
 Brand#53   | LARGE POLISHED BRASS      |     50 |            4
 Brand#53   | LARGE POLISHED COPPER     |      1 |            4
 Brand#53   | LARGE POLISHED COPPER     |     17 |            4
 Brand#53   | LARGE POLISHED COPPER     |     19 |            4
 Brand#53   | LARGE POLISHED COPPER     |     31 |            4
 Brand#53   | LARGE POLISHED COPPER     |     39 |            4
 Brand#53   | LARGE POLISHED COPPER     |     50 |            4
 Brand#53   | LARGE POLISHED NICKEL     |      1 |            4
 Brand#53   | LARGE POLISHED NICKEL     |     17 |            4
 Brand#53   | LARGE POLISHED NICKEL     |     28 |            4
 Brand#53   | LARGE POLISHED NICKEL     |     31 |            4
 Brand#53   | LARGE POLISHED NICKEL     |     45 |            4
 Brand#53   | LARGE POLISHED STEEL      |      1 |            4
 Brand#53   | LARGE POLISHED STEEL      |     28 |            4
 Brand#53   | LARGE POLISHED TIN        |     19 |            4
 Brand#53   | LARGE POLISHED TIN        |     31 |            4
 Brand#53   | LARGE POLISHED TIN        |     45 |            4
 Brand#53   | LARGE POLISHED TIN        |     50 |            4
 Brand#53   | MEDIUM ANODIZED BRASS     |     17 |            4
 Brand#53   | MEDIUM ANODIZED BRASS     |     19 |            4
 Brand#53   | MEDIUM ANODIZED BRASS     |     31 |            4
 Brand#53   | MEDIUM ANODIZED BRASS     |     45 |            4
 Brand#53   | MEDIUM ANODIZED COPPER    |      1 |            4
 Brand#53   | MEDIUM ANODIZED COPPER    |     28 |            4
 Brand#53   | MEDIUM ANODIZED NICKEL    |     17 |            4
 Brand#53   | MEDIUM ANODIZED NICKEL    |     31 |            4
 Brand#53   | MEDIUM ANODIZED STEEL     |      1 |            4
 Brand#53   | MEDIUM ANODIZED STEEL     |     19 |            4
 Brand#53   | MEDIUM ANODIZED STEEL     |     39 |            4
 Brand#53   | MEDIUM ANODIZED STEEL     |     45 |            4
 Brand#53   | MEDIUM ANODIZED STEEL     |     50 |            4
 Brand#53   | MEDIUM ANODIZED TIN       |     17 |            4
 Brand#53   | MEDIUM ANODIZED TIN       |     19 |            4
 Brand#53   | MEDIUM ANODIZED TIN       |     45 |            4
 Brand#53   | MEDIUM BRUSHED BRASS      |     19 |            4
 Brand#53   | MEDIUM BRUSHED BRASS      |     28 |            4
 Brand#53   | MEDIUM BRUSHED BRASS      |     39 |            4
 Brand#53   | MEDIUM BRUSHED BRASS      |     45 |            4
 Brand#53   | MEDIUM BRUSHED BRASS      |     50 |            4
