  p_brand   |          p_type           | p_size | supplier_cnt 
 Brand#15   | PROMO BURNISHED BRASS     |     30 |          107
 Brand#22   | ECONOMY PLATED STEEL      |     38 |          107
 Brand#22   | MEDIUM PLATED NICKEL      |     38 |          107
 Brand#23   | ECONOMY POLISHED STEEL    |     28 |          107
 Brand#23   | SMALL POLISHED COPPER     |     38 |          107
 Brand#23   | STANDARD ANODIZED NICKEL  |     28 |          107
 Brand#24   | ECONOMY ANODIZED TIN      |     28 |          107
 Brand#24   | ECONOMY BURNISHED BRASS   |     28 |          107
 Brand#24   | SMALL POLISHED STEEL      |     43 |          107
 Brand#25   | LARGE ANODIZED STEEL      |     30 |          107
 Brand#25   | SMALL BURNISHED NICKEL    |     30 |          107
 Brand#25   | STANDARD ANODIZED BRASS   |     28 |          107
 Brand#31   | ECONOMY BRUSHED STEEL     |     43 |          107
 Brand#32   | LARGE POLISHED STEEL      |     43 |          107
 Brand#32   | PROMO POLISHED TIN        |     41 |          107
 Brand#32   | STANDARD ANODIZED COPPER  |     43 |          107
 Brand#33   | LARGE POLISHED STEEL      |     38 |          107
 Brand#34   | ECONOMY ANODIZED TIN      |     45 |          107
 Brand#34   | ECONOMY BRUSHED COPPER    |     28 |          107
 Brand#34   | LARGE BRUSHED COPPER      |     38 |          107
 Brand#34   | MEDIUM POLISHED COPPER    |     30 |          107
 Brand#35   | PROMO BURNISHED BRASS     |     28 |          107
 Brand#41   | ECONOMY BURNISHED TIN     |     30 |          107
 Brand#41   | MEDIUM BRUSHED COPPER     |     45 |          107
 Brand#41   | PROMO BURNISHED BRASS     |     43 |          107
 Brand#41   | PROMO PLATED NICKEL       |     45 |          107
 Brand#41   | PROMO POLISHED TIN        |     38 |          107
 Brand#42   | MEDIUM PLATED BRASS       |      8 |          107
 Brand#43   | MEDIUM BURNISHED COPPER   |     12 |          107
 Brand#43   | SMALL BURNISHED NICKEL    |     41 |          107
 Brand#43   | SMALL POLISHED NICKEL     |     28 |          107
 Brand#44   | ECONOMY ANODIZED TIN      |     43 |          107
 Brand#44   | ECONOMY BURNISHED NICKEL  |     45 |          107
 Brand#44   | LARGE ANODIZED COPPER     |     38 |          107
 Brand#45   | LARGE BURNISHED BRASS     |     45 |          107
 Brand#45   | MEDIUM PLATED STEEL       |     28 |          107
 Brand#51   | ECONOMY ANODIZED COPPER   |     41 |          107
 Brand#52   | PROMO BRUSHED BRASS       |      8 |          107
 Brand#52   | PROMO POLISHED BRASS      |     28 |          107
 Brand#53   | PROMO ANODIZED STEEL      |     38 |          107
 Brand#54   | MEDIUM BRUSHED BRASS      |      8 |          107
 Brand#54   | PROMO BURNISHED TIN       |     28 |          107
 Brand#54   | PROMO POLISHED BRASS      |     43 |          107
 Brand#55   | LARGE ANODIZED STEEL      |     38 |          107
 Brand#55   | PROMO ANODIZED NICKEL     |      8 |          107
 Brand#31   | PROMO BURNISHED STEEL     |     38 |          106
 Brand#34   | STANDARD ANODIZED STEEL   |     30 |          106
 Brand#45   | LARGE BRUSHED BRASS       |     41 |          106
 Brand#22   | LARGE PLATED BRASS        |     41 |          105
 Brand#11   | ECONOMY ANODIZED BRASS    |     28 |          104
 Brand#11   | ECONOMY BRUSHED COPPER    |     43 |          104
 Brand#11   | ECONOMY BRUSHED NICKEL    |      8 |          104
 Brand#11   | ECONOMY BRUSHED NICKEL    |     30 |          104
 Brand#11   | ECONOMY BRUSHED STEEL     |     45 |          104
 Brand#11   | ECONOMY BURNISHED NICKEL  |     12 |          104
 Brand#11   | ECONOMY BURNISHED STEEL   |     45 |          104
 Brand#11   | LARGE BRUSHED BRASS       |     38 |          104
 Brand#11   | LARGE BURNISHED TIN       |     28 |          104
 Brand#11   | MEDIUM ANODIZED BRASS     |      8 |          104
 Brand#11   | MEDIUM ANODIZED BRASS     |     45 |          104
 Brand#11   | MEDIUM ANODIZED COPPER    |     38 |          104
 Brand#11   | MEDIUM ANODIZED NICKEL    |     12 |          104
 Brand#11   | MEDIUM BRUSHED BRASS      |     28 |          104
 Brand#11   | MEDIUM BRUSHED BRASS      |     41 |          104
 Brand#11   | MEDIUM BURNISHED COPPER   |     30 |          104
 Brand#11   | MEDIUM PLATED BRASS       |     38 |          104
 Brand#11   | MEDIUM PLATED NICKEL      |     28 |          104
 Brand#11   | MEDIUM POLISHED STEEL     |     43 |          104
 Brand#11   | PROMO POLISHED TIN        |     45 |          104
 Brand#11   | SMALL ANODIZED BRASS      |     41 |          104
 Brand#11   | SMALL BRUSHED TIN         |     28 |          104
 Brand#11   | SMALL BRUSHED TIN         |     30 |          104
 Brand#11   | SMALL BURNISHED TIN       |     43 |          104
 Brand#11   | SMALL POLISHED STEEL      |     45 |          104
 Brand#11   | SMALL POLISHED TIN        |     12 |          104
 Brand#11   | SMALL POLISHED TIN        |     28 |          104
 Brand#11   | STANDARD ANODIZED TIN     |     45 |          104
 Brand#11   | STANDARD BRUSHED STEEL    |      8 |          104
 Brand#11   | STANDARD BURNISHED COPPER |      8 |          104
 Brand#11   | STANDARD PLATED STEEL     |     45 |          104
 Brand#13   | ECONOMY ANODIZED BRASS    |     12 |          104
 Brand#13   | ECONOMY ANODIZED NICKEL   |     12 |          104
 Brand#13   | ECONOMY BRUSHED COPPER    |     30 |          104
 Brand#13   | ECONOMY BRUSHED COPPER    |     45 |          104
 Brand#13   | ECONOMY BURNISHED STEEL   |     28 |          104
 Brand#13   | ECONOMY BURNISHED STEEL   |     41 |          104
 Brand#13   | ECONOMY PLATED BRASS      |      8 |          104
 Brand#13   | ECONOMY POLISHED STEEL    |      8 |          104
 Brand#13   | ECONOMY POLISHED STEEL    |     45 |          104
 Brand#13   | LARGE PLATED COPPER       |     12 |          104
 Brand#13   | LARGE PLATED TIN          |     28 |          104
 Brand#13   | MEDIUM ANODIZED COPPER    |     12 |          104
 Brand#13   | MEDIUM ANODIZED STEEL     |     45 |          104
 Brand#13   | MEDIUM BRUSHED BRASS      |     41 |          104
 Brand#13   | MEDIUM BRUSHED NICKEL     |     12 |          104
 Brand#13   | MEDIUM BURNISHED BRASS    |     45 |          104
 Brand#13   | MEDIUM BURNISHED NICKEL   |     12 |          104
 Brand#13   | MEDIUM POLISHED COPPER    |     45 |          104
 Brand#13   | PROMO ANODIZED TIN        |     30 |          104
 Brand#13   | PROMO BURNISHED NICKEL    |     43 |          104
 Brand#13   | PROMO PLATED BRASS        |     12 |          104
 Brand#13   | PROMO POLISHED BRASS      |     41 |          104
 Brand#13   | PROMO POLISHED TIN        |     30 |          104
 Brand#13   | SMALL ANODIZED NICKEL     |     30 |          104
 Brand#13   | SMALL ANODIZED TIN        |     41 |          104
 Brand#13   | SMALL BRUSHED COPPER      |     43 |          104
 Brand#13   | SMALL BRUSHED NICKEL      |     38 |          104
 Brand#13   | SMALL BRUSHED TIN         |     41 |          104
 Brand#13   | SMALL PLATED BRASS        |     41 |          104
 Brand#13   | SMALL POLISHED TIN        |      8 |          104
 Brand#13   | STANDARD ANODIZED STEEL   |     28 |          104
 Brand#13   | STANDARD BRUSHED COPPER   |     30 |          104
 Brand#13   | STANDARD BRUSHED STEEL    |      8 |          104
 Brand#13   | STANDARD BRUSHED TIN      |     30 |          104
 Brand#13   | STANDARD BRUSHED TIN      |     45 |          104
 Brand#13   | STANDARD BURNISHED NICKEL |     12 |          104
 Brand#13   | STANDARD BURNISHED NICKEL |     41 |          104
 Brand#13   | STANDARD BURNISHED STEEL  |     45 |          104
 Brand#13   | STANDARD PLATED COPPER    |     38 |          104
 Brand#13   | STANDARD PLATED TIN       |      8 |          104
 Brand#14   | ECONOMY ANODIZED COPPER   |     45 |          104
 Brand#14   | ECONOMY ANODIZED STEEL    |     43 |          104
 Brand#14   | ECONOMY BRUSHED NICKEL    |     28 |          104
 Brand#14   | ECONOMY BURNISHED STEEL   |     41 |          104
 Brand#14   | ECONOMY BURNISHED STEEL   |     45 |          104
 Brand#14   | ECONOMY POLISHED BRASS    |     30 |          104
 Brand#14   | LARGE ANODIZED COPPER     |     41 |          104
 Brand#14   | LARGE ANODIZED TIN        |      8 |          104
 Brand#14   | LARGE BRUSHED NICKEL      |     30 |          104
 Brand#14   | LARGE BRUSHED TIN         |     28 |          104
 Brand#14   | LARGE PLATED COPPER       |     41 |          104
 Brand#14   | LARGE PLATED NICKEL       |     30 |          104
 Brand#14   | MEDIUM ANODIZED BRASS     |      8 |          104
 Brand#14   | MEDIUM BRUSHED COPPER     |     43 |          104
 Brand#14   | MEDIUM BRUSHED STEEL      |     12 |          104
 Brand#14   | MEDIUM BURNISHED COPPER   |     38 |          104
 Brand#14   | MEDIUM PLATED NICKEL      |     45 |          104
 Brand#14   | MEDIUM POLISHED STEEL     |     28 |          104
 Brand#14   | PROMO ANODIZED BRASS      |     43 |          104
 Brand#14   | PROMO ANODIZED STEEL      |     41 |          104
 Brand#14   | PROMO BRUSHED BRASS       |     30 |          104
 Brand#14   | PROMO BRUSHED NICKEL      |     41 |          104
 Brand#14   | PROMO BRUSHED STEEL       |     28 |          104
 Brand#14   | PROMO BRUSHED TIN         |     38 |          104
 Brand#14   | PROMO BURNISHED BRASS     |     45 |          104
 Brand#14   | PROMO BURNISHED COPPER    |      8 |          104
 Brand#14   | PROMO BURNISHED COPPER    |     12 |          104
 Brand#14   | PROMO BURNISHED TIN       |     12 |          104
 Brand#14   | SMALL ANODIZED NICKEL     |     41 |          104
 Brand#14   | SMALL BRUSHED BRASS       |     41 |          104
 Brand#14   | SMALL BRUSHED COPPER      |     38 |          104
 Brand#14   | SMALL BRUSHED STEEL       |     41 |          104
 Brand#14   | STANDARD PLATED STEEL     |     41 |          104
 Brand#15   | ECONOMY ANODIZED BRASS    |     28 |          104
 Brand#15   | ECONOMY BRUSHED BRASS     |     45 |          104
 Brand#15   | ECONOMY BRUSHED STEEL     |     30 |          104
 Brand#15   | ECONOMY POLISHED COPPER   |     41 |          104
 Brand#15   | LARGE ANODIZED BRASS      |     41 |          104
 Brand#15   | LARGE BURNISHED TIN       |     30 |          104
 Brand#15   | MEDIUM BRUSHED COPPER     |     12 |          104
 Brand#15   | MEDIUM BRUSHED TIN        |     12 |          104
 Brand#15   | MEDIUM BURNISHED COPPER   |     45 |          104
 Brand#15   | MEDIUM BURNISHED TIN      |     43 |          104
 Brand#15   | MEDIUM POLISHED BRASS     |      8 |          104
 Brand#15   | PROMO ANODIZED COPPER     |     30 |          104
 Brand#15   | PROMO ANODIZED NICKEL     |     43 |          104
 Brand#15   | PROMO ANODIZED TIN        |     12 |          104
 Brand#15   | PROMO BURNISHED NICKEL    |      8 |          104
 Brand#15   | PROMO BURNISHED STEEL     |     28 |          104
 Brand#15   | PROMO BURNISHED STEEL     |     43 |          104
 Brand#15   | SMALL BRUSHED NICKEL      |     28 |          104
 Brand#15   | SMALL BURNISHED BRASS     |     28 |          104
 Brand#15   | SMALL BURNISHED STEEL     |     41 |          104
 Brand#15   | SMALL PLATED BRASS        |     45 |          104
 Brand#15   | STANDARD BRUSHED TIN      |     43 |          104
 Brand#15   | STANDARD PLATED NICKEL    |     45 |          104
 Brand#21   | ECONOMY ANODIZED BRASS    |     28 |          104
 Brand#21   | ECONOMY ANODIZED COPPER   |     41 |          104
 Brand#21   | ECONOMY ANODIZED NICKEL   |     45 |          104
 Brand#21   | ECONOMY BRUSHED STEEL     |     38 |          104
 Brand#21   | ECONOMY BURNISHED BRASS   |      8 |          104
 Brand#21   | ECONOMY BURNISHED COPPER  |     43 |          104
 Brand#21   | ECONOMY BURNISHED TIN     |     43 |          104
 Brand#21   | ECONOMY PLATED STEEL      |     38 |          104
 Brand#21   | LARGE BRUSHED STEEL       |     41 |          104
 Brand#21   | LARGE POLISHED STEEL      |     41 |          104
 Brand#21   | MEDIUM BURNISHED BRASS    |     41 |          104
 Brand#21   | MEDIUM POLISHED STEEL     |     12 |          104
 Brand#21   | MEDIUM POLISHED STEEL     |     38 |          104
 Brand#21   | PROMO BRUSHED BRASS       |      8 |          104
 Brand#21   | PROMO BRUSHED BRASS       |     30 |          104
 Brand#21   | PROMO BRUSHED STEEL       |     38 |          104
 Brand#21   | PROMO POLISHED BRASS      |     12 |          104
 Brand#21   | PROMO POLISHED STEEL      |      8 |          104
 Brand#21   | SMALL ANODIZED BRASS      |     30 |          104
 Brand#21   | SMALL BRUSHED STEEL       |     12 |          104
 Brand#21   | SMALL PLATED COPPER       |     30 |          104
 Brand#21   | SMALL PLATED NICKEL       |     12 |          104
 Brand#21   | SMALL PLATED STEEL        |     28 |          104
 Brand#21   | STANDARD BURNISHED BRASS  |     43 |          104
 Brand#21   | STANDARD BURNISHED NICKEL |     30 |          104
 Brand#21   | STANDARD PLATED BRASS     |     41 |          104
 Brand#21   | STANDARD PLATED TIN       |     43 |          104
 Brand#22   | ECONOMY BURNISHED BRASS   |     38 |          104
 Brand#22   | ECONOMY BURNISHED COPPER  |     45 |          104
 Brand#22   | ECONOMY BURNISHED NICKEL  |     12 |          104
 Brand#22   | ECONOMY POLISHED COPPER   |     38 |          104
 Brand#22   | ECONOMY POLISHED STEEL    |      8 |          104
 Brand#22   | LARGE ANODIZED NICKEL     |     43 |          104
 Brand#22   | LARGE ANODIZED TIN        |      8 |          104
 Brand#22   | LARGE BRUSHED COPPER      |     43 |          104
 Brand#22   | LARGE BURNISHED BRASS     |     28 |          104
 Brand#22   | LARGE PLATED NICKEL       |     12 |          104
 Brand#22   | MEDIUM ANODIZED BRASS     |     30 |          104
 Brand#22   | MEDIUM ANODIZED TIN       |     28 |          104
 Brand#22   | MEDIUM PLATED BRASS       |     12 |          104
 Brand#22   | MEDIUM PLATED COPPER      |     28 |          104
 Brand#22   | MEDIUM PLATED NICKEL      |     41 |          104
 Brand#22   | PROMO BRUSHED BRASS       |     41 |          104
 Brand#22   | PROMO BRUSHED STEEL       |     41 |          104
 Brand#22   | PROMO POLISHED TIN        |     30 |          104
 Brand#22   | SMALL ANODIZED NICKEL     |     12 |          104
 Brand#22   | SMALL BRUSHED COPPER      |     38 |          104
 Brand#22   | SMALL BURNISHED STEEL     |      8 |          104
 Brand#22   | SMALL POLISHED COPPER     |     38 |          104
 Brand#22   | STANDARD ANODIZED TIN     |     41 |          104
 Brand#22   | STANDARD BRUSHED COPPER   |     30 |          104
 Brand#22   | STANDARD BRUSHED TIN      |     30 |          104
 Brand#22   | STANDARD BURNISHED STEEL  |     12 |          104
 Brand#22   | STANDARD PLATED BRASS     |     45 |          104
 Brand#23   | ECONOMY BRUSHED STEEL     |     12 |          104
 Brand#23   | LARGE BRUSHED COPPER      |     41 |          104
 Brand#23   | LARGE BRUSHED NICKEL      |     12 |          104
 Brand#23   | LARGE BURNISHED STEEL     |      8 |          104
 Brand#23   | MEDIUM BRUSHED NICKEL     |     41 |          104
 Brand#23   | MEDIUM BURNISHED NICKEL   |     45 |          104
 Brand#23   | MEDIUM BURNISHED STEEL    |     38 |          104
 Brand#23   | MEDIUM PLATED COPPER      |     38 |          104
 Brand#23   | PROMO ANODIZED BRASS      |     28 |          104
 Brand#23   | PROMO PLATED COPPER       |     38 |          104
 Brand#23   | PROMO PLATED STEEL        |     45 |          104
 Brand#23   | PROMO POLISHED NICKEL     |     12 |          104
 Brand#23   | PROMO POLISHED NICKEL     |     28 |          104
 Brand#23   | SMALL ANODIZED COPPER     |     30 |          104
 Brand#23   | SMALL BRUSHED BRASS       |     12 |          104
 Brand#23   | SMALL BURNISHED STEEL     |     41 |          104
 Brand#23   | SMALL PLATED TIN          |     38 |          104
 Brand#23   | SMALL POLISHED BRASS      |     41 |          104
 Brand#23   | STANDARD BRUSHED STEEL    |     30 |          104
 Brand#23   | STANDARD BURNISHED COPPER |     41 |          104
 Brand#23   | STANDARD BURNISHED NICKEL |     45 |          104
 Brand#23   | STANDARD BURNISHED STEEL  |     28 |          104
 Brand#24   | ECONOMY ANODIZED BRASS    |     12 |          104
 Brand#24   | ECONOMY BURNISHED STEEL   |     41 |          104
 Brand#24   | ECONOMY POLISHED NICKEL   |     43 |          104
 Brand#24   | LARGE BRUSHED TIN         |     38 |          104
 Brand#24   | LARGE BURNISHED TIN       |     41 |          104
 Brand#24   | LARGE PLATED COPPER       |     41 |          104
 Brand#24   | LARGE POLISHED STEEL      |     30 |          104
 Brand#24   | MEDIUM BURNISHED NICKEL   |     45 |          104
 Brand#24   | MEDIUM POLISHED STEEL     |     30 |          104
 Brand#24   | PROMO BRUSHED NICKEL      |     28 |          104
 Brand#24   | PROMO PLATED STEEL        |     12 |          104
 Brand#24   | PROMO POLISHED BRASS      |      8 |          104
 Brand#24   | PROMO POLISHED BRASS      |     38 |          104
 Brand#24   | SMALL BRUSHED COPPER      |     45 |          104
 Brand#24   | SMALL BRUSHED NICKEL      |      8 |          104
 Brand#24   | SMALL BRUSHED TIN         |     45 |          104
 Brand#24   | SMALL PLATED BRASS        |     28 |          104
 Brand#24   | SMALL PLATED COPPER       |     38 |          104
 Brand#24   | SMALL POLISHED COPPER     |     12 |          104
 Brand#24   | SMALL POLISHED NICKEL     |     28 |          104
 Brand#24   | SMALL POLISHED TIN        |     41 |          104
 Brand#24   | STANDARD BRUSHED COPPER   |     12 |          104
 Brand#24   | STANDARD BRUSHED TIN      |     38 |          104
 Brand#24   | STANDARD BURNISHED NICKEL |     41 |          104
 Brand#24   | STANDARD BURNISHED TIN    |     12 |          104
 Brand#24   | STANDARD BURNISHED TIN    |     38 |          104
 Brand#24   | STANDARD PLATED BRASS     |     30 |          104
 Brand#25   | ECONOMY ANODIZED STEEL    |     28 |          104
 Brand#25   | ECONOMY BURNISHED STEEL   |     28 |          104
 Brand#25   | ECONOMY BURNISHED TIN     |      8 |          104
 Brand#25   | ECONOMY PLATED NICKEL     |     41 |          104
 Brand#25   | ECONOMY POLISHED NICKEL   |     43 |          104
 Brand#25   | LARGE ANODIZED BRASS      |     38 |          104
 Brand#25   | LARGE ANODIZED STEEL      |     41 |          104
 Brand#25   | LARGE POLISHED STEEL      |     38 |          104
 Brand#25   | MEDIUM ANODIZED TIN       |     41 |          104
 Brand#25   | MEDIUM BURNISHED STEEL    |      8 |          104
 Brand#25   | MEDIUM PLATED TIN         |     43 |          104
 Brand#25   | MEDIUM POLISHED STEEL     |     43 |          104
 Brand#25   | MEDIUM POLISHED TIN       |     45 |          104
 Brand#25   | PROMO ANODIZED NICKEL     |     45 |          104
 Brand#25   | PROMO ANODIZED STEEL      |      8 |          104
 Brand#25   | PROMO POLISHED NICKEL     |      8 |          104
 Brand#25   | SMALL ANODIZED TIN        |      8 |          104
 Brand#25   | SMALL ANODIZED TIN        |     41 |          104
 Brand#25   | SMALL BRUSHED COPPER      |     45 |          104
 Brand#25   | SMALL PLATED TIN          |     28 |          104
 Brand#25   | SMALL POLISHED BRASS      |     45 |          104
 Brand#25   | STANDARD BRUSHED BRASS    |     41 |          104
 Brand#25   | STANDARD BRUSHED TIN      |     30 |          104
 Brand#25   | STANDARD BURNISHED TIN    |     12 |          104
 Brand#31   | ECONOMY ANODIZED TIN      |     12 |          104
 Brand#31   | ECONOMY BRUSHED BRASS     |     38 |          104
 Brand#31   | ECONOMY POLISHED NICKEL   |     43 |          104
 Brand#31   | ECONOMY POLISHED TIN      |      8 |          104
 Brand#31   | LARGE BRUSHED COPPER      |     43 |          104
 Brand#31   | LARGE BRUSHED TIN         |     43 |          104
 Brand#31   | LARGE BURNISHED STEEL     |     30 |          104
 Brand#31   | LARGE PLATED BRASS        |     12 |          104
 Brand#31   | LARGE PLATED COPPER       |     45 |          104
 Brand#31   | LARGE POLISHED NICKEL     |     41 |          104
 Brand#31   | LARGE POLISHED TIN        |      8 |          104
 Brand#31   | MEDIUM ANODIZED STEEL     |     38 |          104
 Brand#31   | MEDIUM BRUSHED COPPER     |     38 |          104
 Brand#31   | MEDIUM BURNISHED STEEL    |     41 |          104
 Brand#31   | MEDIUM PLATED COPPER      |     38 |          104
 Brand#31   | MEDIUM PLATED NICKEL      |     12 |          104
 Brand#31   | MEDIUM PLATED STEEL       |     45 |          104
 Brand#31   | MEDIUM POLISHED NICKEL    |     41 |          104
 Brand#31   | PROMO BRUSHED BRASS       |     12 |          104
 Brand#31   | PROMO BRUSHED STEEL       |     30 |          104
 Brand#31   | PROMO BURNISHED BRASS     |     43 |          104
 Brand#31   | PROMO BURNISHED STEEL     |     12 |          104
 Brand#31   | PROMO PLATED STEEL        |     41 |          104
 Brand#31   | PROMO POLISHED BRASS      |     12 |          104
 Brand#31   | SMALL ANODIZED TIN        |     38 |          104
 Brand#31   | SMALL ANODIZED TIN        |     45 |          104
 Brand#31   | SMALL BURNISHED NICKEL    |     28 |          104
 Brand#31   | SMALL POLISHED NICKEL     |     30 |          104
 Brand#31   | STANDARD ANODIZED TIN     |     28 |          104
 Brand#32   | ECONOMY ANODIZED BRASS    |     38 |          104
 Brand#32   | ECONOMY ANODIZED BRASS    |     45 |          104
 Brand#32   | ECONOMY ANODIZED NICKEL   |     30 |          104
 Brand#32   | ECONOMY BRUSHED COPPER    |     28 |          104
 Brand#32   | ECONOMY BURNISHED COPPER  |      8 |          104
 Brand#32   | LARGE BRUSHED COPPER      |     28 |          104
 Brand#32   | LARGE BRUSHED NICKEL      |     43 |          104
 Brand#32   | LARGE BURNISHED STEEL     |     43 |          104
 Brand#32   | LARGE PLATED BRASS        |      8 |          104
 Brand#32   | LARGE POLISHED STEEL      |     30 |          104
 Brand#32   | MEDIUM ANODIZED TIN       |     30 |          104
 Brand#32   | MEDIUM BURNISHED NICKEL   |     38 |          104
 Brand#32   | MEDIUM BURNISHED TIN      |     43 |          104
 Brand#32   | MEDIUM PLATED STEEL       |     28 |          104
 Brand#32   | PROMO BRUSHED BRASS       |     30 |          104
 Brand#32   | PROMO BURNISHED COPPER    |     28 |          104
 Brand#32   | PROMO POLISHED BRASS      |     38 |          104
 Brand#32   | PROMO POLISHED NICKEL     |     38 |          104
 Brand#32   | SMALL ANODIZED STEEL      |      8 |          104
 Brand#32   | SMALL ANODIZED TIN        |     38 |          104
 Brand#32   | SMALL PLATED STEEL        |     28 |          104
 Brand#32   | SMALL POLISHED BRASS      |     12 |          104
 Brand#32   | SMALL POLISHED COPPER     |     28 |          104
 Brand#32   | SMALL POLISHED COPPER     |     45 |          104
 Brand#32   | SMALL POLISHED NICKEL     |     12 |          104
 Brand#32   | STANDARD ANODIZED COPPER  |     30 |          104
 Brand#32   | STANDARD ANODIZED STEEL   |     43 |          104
 Brand#32   | STANDARD BRUSHED BRASS    |     43 |          104
 Brand#32   | STANDARD BRUSHED COPPER   |     43 |          104
 Brand#32   | STANDARD BRUSHED TIN      |     41 |          104
 Brand#32   | STANDARD PLATED STEEL     |     38 |          104
 Brand#33   | ECONOMY ANODIZED BRASS    |     45 |          104
 Brand#33   | ECONOMY ANODIZED COPPER   |     43 |          104
 Brand#33   | ECONOMY BRUSHED BRASS     |      8 |          104
 Brand#33   | LARGE ANODIZED TIN        |     41 |          104
 Brand#33   | LARGE BRUSHED BRASS       |     38 |          104
 Brand#33   | LARGE BURNISHED NICKEL    |      8 |          104
 Brand#33   | MEDIUM ANODIZED COPPER    |     12 |          104
 Brand#33   | MEDIUM BRUSHED COPPER     |     43 |          104
 Brand#33   | MEDIUM BRUSHED STEEL      |     38 |          104
 Brand#33   | MEDIUM BURNISHED COPPER   |     43 |          104
 Brand#33   | MEDIUM BURNISHED NICKEL   |     45 |          104
 Brand#33   | MEDIUM PLATED BRASS       |     45 |          104
 Brand#33   | MEDIUM PLATED COPPER      |     43 |          104
 Brand#33   | MEDIUM PLATED TIN         |     43 |          104
 Brand#33   | MEDIUM POLISHED BRASS     |     30 |          104
 Brand#33   | MEDIUM POLISHED BRASS     |     41 |          104
 Brand#33   | MEDIUM POLISHED TIN       |      8 |          104
 Brand#33   | PROMO BRUSHED NICKEL      |     45 |          104
 Brand#33   | PROMO PLATED NICKEL       |     30 |          104
 Brand#33   | PROMO PLATED TIN          |     30 |          104
 Brand#33   | PROMO POLISHED STEEL      |     38 |          104
 Brand#33   | PROMO POLISHED STEEL      |     41 |          104
 Brand#33   | PROMO POLISHED TIN        |     43 |          104
 Brand#33   | SMALL ANODIZED STEEL      |     28 |          104
 Brand#33   | SMALL ANODIZED TIN        |     43 |          104
 Brand#33   | SMALL BURNISHED BRASS     |      8 |          104
 Brand#33   | SMALL BURNISHED COPPER    |     41 |          104
 Brand#33   | SMALL BURNISHED COPPER    |     45 |          104
 Brand#33   | SMALL BURNISHED STEEL     |     12 |          104
 Brand#33   | SMALL PLATED TIN          |      8 |          104
 Brand#33   | SMALL POLISHED COPPER     |     45 |          104
 Brand#33   | STANDARD ANODIZED BRASS   |     41 |          104
 Brand#33   | STANDARD ANODIZED NICKEL  |     12 |          104
 Brand#33   | STANDARD ANODIZED TIN     |     30 |          104
 Brand#33   | STANDARD BRUSHED STEEL    |     30 |          104
 Brand#33   | STANDARD BURNISHED STEEL  |     45 |          104
 Brand#34   | ECONOMY ANODIZED NICKEL   |     38 |          104
 Brand#34   | ECONOMY BRUSHED STEEL     |     41 |          104
 Brand#34   | ECONOMY BURNISHED NICKEL  |      8 |          104
 Brand#34   | ECONOMY BURNISHED NICKEL  |     45 |          104
 Brand#34   | ECONOMY BURNISHED STEEL   |     43 |          104
 Brand#34   | ECONOMY BURNISHED TIN     |     41 |          104
 Brand#34   | ECONOMY BURNISHED TIN     |     45 |          104
 Brand#34   | ECONOMY POLISHED BRASS    |     41 |          104
 Brand#34   | LARGE ANODIZED BRASS      |     12 |          104
 Brand#34   | LARGE ANODIZED BRASS      |     28 |          104
 Brand#34   | LARGE ANODIZED TIN        |     45 |          104
 Brand#34   | LARGE BURNISHED NICKEL    |     41 |          104
 Brand#34   | MEDIUM BRUSHED STEEL      |     43 |          104
 Brand#34   | MEDIUM PLATED BRASS       |     41 |          104
 Brand#34   | PROMO ANODIZED COPPER     |     43 |          104
 Brand#34   | PROMO BRUSHED STEEL       |      8 |          104
 Brand#34   | PROMO BRUSHED TIN         |     30 |          104
 Brand#34   | PROMO BURNISHED NICKEL    |     45 |          104
 Brand#34   | PROMO PLATED BRASS        |     12 |          104
 Brand#34   | SMALL ANODIZED STEEL      |      8 |          104
 Brand#34   | SMALL BRUSHED BRASS       |     41 |          104
 Brand#34   | SMALL PLATED TIN          |      8 |          104
 Brand#34   | SMALL POLISHED COPPER     |     12 |          104
 Brand#34   | SMALL POLISHED NICKEL     |      8 |          104
 Brand#34   | STANDARD BRUSHED NICKEL   |     41 |          104
 Brand#34   | STANDARD PLATED COPPER    |     41 |          104
 Brand#35   | ECONOMY BRUSHED NICKEL    |     41 |          104
 Brand#35   | ECONOMY BURNISHED NICKEL  |      8 |          104
 Brand#35   | ECONOMY POLISHED STEEL    |     12 |          104
 Brand#35   | MEDIUM ANODIZED BRASS     |     38 |          104
 Brand#35   | MEDIUM BRUSHED STEEL      |     41 |          104
 Brand#35   | MEDIUM PLATED BRASS       |     43 |          104
 Brand#35   | MEDIUM PLATED STEEL       |     45 |          104
 Brand#35   | MEDIUM POLISHED COPPER    |     45 |          104
 Brand#35   | MEDIUM POLISHED NICKEL    |     38 |          104
 Brand#35   | PROMO BRUSHED NICKEL      |     43 |          104
 Brand#35   | PROMO BURNISHED NICKEL    |     38 |          104
 Brand#35   | PROMO BURNISHED STEEL     |     43 |          104
 Brand#35   | SMALL BRUSHED BRASS       |     38 |          104
 Brand#35   | SMALL BRUSHED STEEL       |      8 |          104
 Brand#35   | SMALL BURNISHED BRASS     |     45 |          104
 Brand#35   | SMALL BURNISHED COPPER    |      8 |          104
 Brand#35   | SMALL PLATED BRASS        |      8 |          104
 Brand#35   | SMALL POLISHED BRASS      |     38 |          104
 Brand#35   | SMALL POLISHED TIN        |     43 |          104
 Brand#35   | STANDARD BURNISHED STEEL  |      8 |          104
